Year,EventName,DriverNumber,Abbreviation,TeamName,GridPos,QualiPos,FinishPos,DidFinish,Top3,Top5,Top10,EventDate
2022,French Grand Prix,14,ALO,Alpine,7.0,7,6.0,1,0,0,1,2022-07-24
2022,French Grand Prix,4,NOR,McLaren,5.0,5,7.0,1,0,0,1,2022-07-24
2022,French Grand Prix,31,OCO,Alpine,10.0,12,8.0,1,0,0,1,2022-07-24
2022,French Grand Prix,3,RIC,McLaren,9.0,11,9.0,1,0,0,1,2022-07-24
2022,French Grand Prix,18,STR,Aston Martin,15.0,17,10.0,1,0,0,1,2022-07-24
2022,French Grand Prix,5,VET,Aston Martin,12.0,14,11.0,1,0,0,0,2022-07-24
2022,French Grand Prix,10,GAS,AlphaTauri,14.0,16,12.0,1,0,0,0,2022-07-24
2022,French Grand Prix,23,ALB,Williams,13.0,15,13.0,1,0,0,0,2022-07-24
2022,French Grand Prix,77,BOT,Alfa Romeo,11.0,13,14.0,1,0,0,0,2022-07-24
2022,French Grand Prix,47,MSC,Haas F1 Team,17.0,19,15.0,1,0,0,0,2022-07-24
2022,French Grand Prix,24,ZHO,Alfa Romeo,16.0,18,16.0,0,0,0,0,2022-07-24
2022,French Grand Prix,6,LAT,Williams,18.0,20,17.0,0,0,0,0,2022-07-24
2022,French Grand Prix,20,MAG,Haas F1 Team,20.0,10,18.0,0,0,0,0,2022-07-24
2022,French Grand Prix,16,LEC,Ferrari,1.0,1,19.0,0,0,0,0,2022-07-24
2022,French Grand Prix,22,TSU,AlphaTauri,8.0,8,20.0,0,0,0,0,2022-07-24
2022,Hungarian Grand Prix,1,VER,Red Bull Racing,10.0,10,1.0,1,1,1,1,2022-07-31
2022,Hungarian Grand Prix,44,HAM,Mercedes,7.0,7,2.0,1,1,1,1,2022-07-31
2022,Hungarian Grand Prix,63,RUS,Mercedes,1.0,1,3.0,1,1,1,1,2022-07-31
2022,Hungarian Grand Prix,55,SAI,Ferrari,2.0,2,4.0,1,0,1,1,2022-07-31
2022,Hungarian Grand Prix,11,PER,Red Bull Racing,11.0,11,5.0,1,0,1,1,2022-07-31
2022,Hungarian Grand Prix,16,LEC,Ferrari,3.0,3,6.0,1,0,0,1,2022-07-31
2022,Hungarian Grand Prix,4,NOR,McLaren,4.0,4,7.0,1,0,0,1,2022-07-31
2022,Hungarian Grand Prix,14,ALO,Alpine,6.0,6,8.0,0,0,0,1,2022-07-31
2022,Hungarian Grand Prix,31,OCO,Alpine,5.0,5,9.0,0,0,0,1,2022-07-31
2022,Hungarian Grand Prix,5,VET,Aston Martin,18.0,18,10.0,0,0,0,1,2022-07-31
2022,Hungarian Grand Prix,18,STR,Aston Martin,14.0,14,11.0,0,0,0,0,2022-07-31
2022,Hungarian Grand Prix,10,GAS,AlphaTauri,0.0,19,12.0,0,0,0,0,2022-07-31
2022,Hungarian Grand Prix,24,ZHO,Alfa Romeo,12.0,12,13.0,0,0,0,0,2022-07-31
2022,Hungarian Grand Prix,47,MSC,Haas F1 Team,15.0,15,14.0,0,0,0,0,2022-07-31
2022,Hungarian Grand Prix,3,RIC,McLaren,9.0,9,15.0,0,0,0,0,2022-07-31
2022,Hungarian Grand Prix,20,MAG,Haas F1 Team,13.0,13,16.0,0,0,0,0,2022-07-31
2022,Hungarian Grand Prix,23,ALB,Williams,17.0,17,17.0,0,0,0,0,2022-07-31
2022,Hungarian Grand Prix,6,LAT,Williams,19.0,20,18.0,0,0,0,0,2022-07-31
2022,Hungarian Grand Prix,22,TSU,AlphaTauri,16.0,16,19.0,0,0,0,0,2022-07-31
2022,Hungarian Grand Prix,77,BOT,Alfa Romeo,8.0,8,20.0,0,0,0,0,2022-07-31
2022,Belgian Grand Prix,1,VER,Red Bull Racing,14.0,1,1.0,1,1,1,1,2022-08-28
2022,Belgian Grand Prix,11,PER,Red Bull Racing,2.0,3,2.0,1,1,1,1,2022-08-28
2022,Belgian Grand Prix,55,SAI,Ferrari,1.0,2,3.0,1,1,1,1,2022-08-28
2022,Belgian Grand Prix,63,RUS,Mercedes,5.0,8,4.0,1,0,1,1,2022-08-28
2022,Belgian Grand Prix,14,ALO,Alpine,3.0,6,5.0,1,0,1,1,2022-08-28
2022,Belgian Grand Prix,16,LEC,Ferrari,15.0,4,6.0,1,0,0,1,2022-08-28
2022,Belgian Grand Prix,31,OCO,Alpine,16.0,5,7.0,1,0,0,1,2022-08-28
2022,Belgian Grand Prix,5,VET,Aston Martin,10.0,16,8.0,1,0,0,1,2022-08-28
2022,Belgian Grand Prix,10,GAS,AlphaTauri,0.0,12,9.0,1,0,0,1,2022-08-28
2022,Belgian Grand Prix,23,ALB,Williams,6.0,9,10.0,1,0,0,1,2022-08-28
2022,Belgian Grand Prix,18,STR,Aston Martin,9.0,14,11.0,1,0,0,0,2022-08-28
2022,Belgian Grand Prix,4,NOR,McLaren,17.0,10,12.0,1,0,0,0,2022-08-28
2022,Belgian Grand Prix,22,TSU,AlphaTauri,0.0,19,13.0,1,0,0,0,2022-08-28
2022,Belgian Grand Prix,24,ZHO,Alfa Romeo,18.0,13,14.0,1,0,0,0,2022-08-28
2022,Belgian Grand Prix,3,RIC,McLaren,7.0,11,15.0,1,0,0,0,2022-08-28
2022,Belgian Grand Prix,20,MAG,Haas F1 Team,12.0,18,16.0,0,0,0,0,2022-08-28
2022,Belgian Grand Prix,47,MSC,Haas F1 Team,19.0,15,17.0,0,0,0,0,2022-08-28
2022,Belgian Grand Prix,6,LAT,Williams,11.0,17,18.0,0,0,0,0,2022-08-28
2022,Belgian Grand Prix,77,BOT,Alfa Romeo,13.0,20,19.0,0,0,0,0,2022-08-28
2022,Belgian Grand Prix,44,HAM,Mercedes,4.0,7,20.0,0,0,0,0,2022-08-28
2022,Dutch Grand Prix,1,VER,Red Bull Racing,1.0,1,1.0,1,1,1,1,2022-09-04
2022,Dutch Grand Prix,63,RUS,Mercedes,6.0,6,2.0,1,1,1,1,2022-09-04
2022,Dutch Grand Prix,16,LEC,Ferrari,2.0,2,3.0,1,1,1,1,2022-09-04
2022,Dutch Grand Prix,44,HAM,Mercedes,4.0,4,4.0,1,0,1,1,2022-09-04
2022,Dutch Grand Prix,11,PER,Red Bull Racing,5.0,5,5.0,1,0,1,1,2022-09-04
2022,Dutch Grand Prix,14,ALO,Alpine,13.0,13,6.0,1,0,0,1,2022-09-04
2022,Dutch Grand Prix,4,NOR,McLaren,7.0,7,7.0,1,0,0,1,2022-09-04
2022,Dutch Grand Prix,55,SAI,Ferrari,3.0,3,8.0,1,0,0,1,2022-09-04
2022,Dutch Grand Prix,31,OCO,Alpine,12.0,12,9.0,1,0,0,1,2022-09-04
2022,Dutch Grand Prix,18,STR,Aston Martin,10.0,10,10.0,1,0,0,1,2022-09-04
2022,Dutch Grand Prix,10,GAS,AlphaTauri,11.0,11,11.0,1,0,0,0,2022-09-04
2022,Dutch Grand Prix,23,ALB,Williams,15.0,15,12.0,1,0,0,0,2022-09-04
2022,Dutch Grand Prix,47,MSC,Haas F1 Team,8.0,8,13.0,1,0,0,0,2022-09-04
2022,Dutch Grand Prix,5,VET,Aston Martin,19.0,19,14.0,1,0,0,0,2022-09-04
2022,Dutch Grand Prix,20,MAG,Haas F1 Team,18.0,18,15.0,1,0,0,0,2022-09-04
2022,Dutch Grand Prix,24,ZHO,Alfa Romeo,14.0,14,16.0,1,0,0,0,2022-09-04
2022,Dutch Grand Prix,3,RIC,McLaren,17.0,17,17.0,1,0,0,0,2022-09-04
2022,Dutch Grand Prix,6,LAT,Williams,20.0,20,18.0,0,0,0,0,2022-09-04
2022,Dutch Grand Prix,77,BOT,Alfa Romeo,16.0,16,19.0,0,0,0,0,2022-09-04
2022,Dutch Grand Prix,22,TSU,AlphaTauri,9.0,9,20.0,0,0,0,0,2022-09-04
2022,Italian Grand Prix,1,VER,Red Bull Racing,7.0,2,1.0,1,1,1,1,2022-09-11
2022,Italian Grand Prix,16,LEC,Ferrari,1.0,1,2.0,1,1,1,1,2022-09-11
2022,Italian Grand Prix,63,RUS,Mercedes,2.0,6,3.0,1,1,1,1,2022-09-11
2022,Italian Grand Prix,55,SAI,Ferrari,18.0,3,4.0,1,0,1,1,2022-09-11
2022,Italian Grand Prix,44,HAM,Mercedes,19.0,5,5.0,1,0,1,1,2022-09-11
2022,Italian Grand Prix,11,PER,Red Bull Racing,13.0,4,6.0,1,0,0,1,2022-09-11
2022,Italian Grand Prix,4,NOR,McLaren,3.0,7,7.0,1,0,0,1,2022-09-11
2022,Italian Grand Prix,10,GAS,AlphaTauri,5.0,9,8.0,1,0,0,1,2022-09-11
2022,Italian Grand Prix,45,DEV,Williams,8.0,13,9.0,1,0,0,1,2022-09-11
2022,Italian Grand Prix,24,ZHO,Alfa Romeo,9.0,14,10.0,1,0,0,1,2022-09-11
2022,Italian Grand Prix,31,OCO,Alpine,14.0,11,11.0,1,0,0,0,2022-09-11
2022,Italian Grand Prix,47,MSC,Haas F1 Team,17.0,20,12.0,1,0,0,0,2022-09-11
2022,Italian Grand Prix,77,BOT,Alfa Romeo,15.0,12,13.0,0,0,0,0,2022-09-11
2022,Italian Grand Prix,22,TSU,AlphaTauri,20.0,15,14.0,0,0,0,0,2022-09-11
2022,Italian Grand Prix,6,LAT,Williams,10.0,16,15.0,0,0,0,0,2022-09-11
2022,Italian Grand Prix,20,MAG,Haas F1 Team,16.0,19,16.0,0,0,0,0,2022-09-11
2022,Italian Grand Prix,3,RIC,McLaren,4.0,8,17.0,0,0,0,0,2022-09-11
2022,Italian Grand Prix,18,STR,Aston Martin,12.0,18,18.0,0,0,0,0,2022-09-11
2022,Italian Grand Prix,14,ALO,Alpine,6.0,10,19.0,0,0,0,0,2022-09-11
2022,Italian Grand Prix,5,VET,Aston Martin,11.0,17,20.0,0,0,0,0,2022-09-11
2022,Singapore Grand Prix,11,PER,Red Bull Racing,2.0,2,1.0,1,1,1,1,2022-10-02
2022,Singapore Grand Prix,16,LEC,Ferrari,1.0,1,2.0,1,1,1,1,2022-10-02
2022,Singapore Grand Prix,55,SAI,Ferrari,4.0,4,3.0,1,1,1,1,2022-10-02
2022,Singapore Grand Prix,4,NOR,McLaren,6.0,6,4.0,1,0,1,1,2022-10-02
2022,Singapore Grand Prix,3,RIC,McLaren,16.0,17,5.0,1,0,1,1,2022-10-02
2022,Singapore Grand Prix,18,STR,Aston Martin,11.0,12,6.0,1,0,0,1,2022-10-02
2022,Singapore Grand Prix,1,VER,Red Bull Racing,8.0,8,7.0,1,0,0,1,2022-10-02
2022,Singapore Grand Prix,5,VET,Aston Martin,13.0,14,8.0,1,0,0,1,2022-10-02
2022,Singapore Grand Prix,44,HAM,Mercedes,3.0,3,9.0,1,0,0,1,2022-10-02
2022,Singapore Grand Prix,10,GAS,AlphaTauri,7.0,7,10.0,1,0,0,1,2022-10-02
2022,Singapore Grand Prix,77,BOT,Alfa Romeo,15.0,16,11.0,1,0,0,0,2022-10-02
2022,Singapore Grand Prix,20,MAG,Haas F1 Team,9.0,9,12.0,1,0,0,0,2022-10-02
2022,Singapore Grand Prix,47,MSC,Haas F1 Team,12.0,13,13.0,0,0,0,0,2022-10-02
2022,Singapore Grand Prix,63,RUS,Mercedes,0.0,11,14.0,0,0,0,0,2022-10-02
2022,Singapore Grand Prix,22,TSU,AlphaTauri,10.0,10,15.0,0,0,0,0,2022-10-02
2022,Singapore Grand Prix,31,OCO,Alpine,17.0,18,16.0,0,0,0,0,2022-10-02
2022,Singapore Grand Prix,23,ALB,Williams,18.0,19,17.0,0,0,0,0,2022-10-02
2022,Singapore Grand Prix,14,ALO,Alpine,5.0,5,18.0,0,0,0,0,2022-10-02
2022,Singapore Grand Prix,6,LAT,Williams,19.0,20,19.0,0,0,0,0,2022-10-02
2022,Singapore Grand Prix,24,ZHO,Alfa Romeo,14.0,15,20.0,0,0,0,0,2022-10-02
2022,Japanese Grand Prix,1,VER,Red Bull Racing,1.0,1,1.0,1,1,1,1,2022-10-09
2022,Japanese Grand Prix,11,PER,Red Bull Racing,4.0,4,2.0,1,1,1,1,2022-10-09
2022,Japanese Grand Prix,16,LEC,Ferrari,2.0,2,3.0,1,1,1,1,2022-10-09
2022,Japanese Grand Prix,31,OCO,Alpine,5.0,5,4.0,1,0,1,1,2022-10-09
2022,Japanese Grand Prix,44,HAM,Mercedes,6.0,6,5.0,1,0,1,1,2022-10-09
2022,Japanese Grand Prix,5,VET,Aston Martin,9.0,9,6.0,1,0,0,1,2022-10-09
2022,Japanese Grand Prix,14,ALO,Alpine,7.0,7,7.0,1,0,0,1,2022-10-09
2022,Japanese Grand Prix,63,RUS,Mercedes,8.0,8,8.0,1,0,0,1,2022-10-09
2022,Japanese Grand Prix,6,LAT,Williams,20.0,20,9.0,1,0,0,1,2022-10-09
2022,Japanese Grand Prix,4,NOR,McLaren,10.0,10,10.0,1,0,0,1,2022-10-09
2022,Japanese Grand Prix,3,RIC,McLaren,11.0,11,11.0,1,0,0,0,2022-10-09
2022,Japanese Grand Prix,18,STR,Aston Martin,19.0,19,12.0,1,0,0,0,2022-10-09
2022,Japanese Grand Prix,22,TSU,AlphaTauri,13.0,13,13.0,1,0,0,0,2022-10-09
2022,Japanese Grand Prix,20,MAG,Haas F1 Team,18.0,18,14.0,1,0,0,0,2022-10-09
2022,Japanese Grand Prix,77,BOT,Alfa Romeo,12.0,12,15.0,1,0,0,0,2022-10-09
2022,Japanese Grand Prix,24,ZHO,Alfa Romeo,14.0,14,16.0,1,0,0,0,2022-10-09
2022,Japanese Grand Prix,47,MSC,Haas F1 Team,15.0,15,17.0,1,0,0,0,2022-10-09
2022,Japanese Grand Prix,10,GAS,AlphaTauri,17.0,17,18.0,1,0,0,0,2022-10-09
2022,Japanese Grand Prix,55,SAI,Ferrari,3.0,3,19.0,0,0,0,0,2022-10-09
2022,Japanese Grand Prix,23,ALB,Williams,16.0,16,20.0,0,0,0,0,2022-10-09
2022,United States Grand Prix,1,VER,Red Bull Racing,2.0,3,1.0,1,1,1,1,2022-10-23
2022,United States Grand Prix,44,HAM,Mercedes,3.0,5,2.0,1,1,1,1,2022-10-23
2022,United States Grand Prix,16,LEC,Ferrari,12.0,2,3.0,1,1,1,1,2022-10-23
2022,United States Grand Prix,11,PER,Red Bull Racing,9.0,4,4.0,1,0,1,1,2022-10-23
2022,United States Grand Prix,63,RUS,Mercedes,4.0,6,5.0,1,0,1,1,2022-10-23
2022,United States Grand Prix,4,NOR,McLaren,6.0,8,6.0,1,0,0,1,2022-10-23
2022,United States Grand Prix,14,ALO,Alpine,14.0,9,7.0,1,0,0,1,2022-10-23
2022,United States Grand Prix,5,VET,Aston Martin,10.0,12,8.0,1,0,0,1,2022-10-23
2022,United States Grand Prix,20,MAG,Haas F1 Team,13.0,16,9.0,1,0,0,1,2022-10-23
2022,United States Grand Prix,22,TSU,AlphaTauri,19.0,15,10.0,1,0,0,1,2022-10-23
2022,United States Grand Prix,31,OCO,Alpine,0.0,18,11.0,1,0,0,0,2022-10-23
2022,United States Grand Prix,24,ZHO,Alfa Romeo,18.0,14,12.0,1,0,0,0,2022-10-23
2022,United States Grand Prix,23,ALB,Williams,8.0,11,13.0,1,0,0,0,2022-10-23
2022,United States Grand Prix,10,GAS,AlphaTauri,11.0,13,14.0,1,0,0,0,2022-10-23
2022,United States Grand Prix,47,MSC,Haas F1 Team,16.0,19,15.0,1,0,0,0,2022-10-23
2022,United States Grand Prix,3,RIC,McLaren,15.0,17,16.0,1,0,0,0,2022-10-23
2022,United States Grand Prix,6,LAT,Williams,17.0,20,17.0,1,0,0,0,2022-10-23
2022,United States Grand Prix,18,STR,Aston Martin,5.0,7,18.0,0,0,0,0,2022-10-23
2022,United States Grand Prix,77,BOT,Alfa Romeo,7.0,10,19.0,0,0,0,0,2022-10-23
2022,United States Grand Prix,55,SAI,Ferrari,1.0,1,20.0,0,0,0,0,2022-10-23
2022,Mexico City Grand Prix,1,VER,Red Bull Racing,1.0,1,1.0,1,1,1,1,2022-10-30
2022,Mexico City Grand Prix,44,HAM,Mercedes,3.0,3,2.0,1,1,1,1,2022-10-30
2022,Mexico City Grand Prix,11,PER,Red Bull Racing,4.0,4,3.0,1,1,1,1,2022-10-30
2022,Mexico City Grand Prix,63,RUS,Mercedes,2.0,2,4.0,1,0,1,1,2022-10-30
2022,Mexico City Grand Prix,55,SAI,Ferrari,5.0,5,5.0,1,0,1,1,2022-10-30
2022,Mexico City Grand Prix,16,LEC,Ferrari,7.0,7,6.0,1,0,0,1,2022-10-30
2022,Mexico City Grand Prix,3,RIC,McLaren,11.0,11,7.0,0,0,0,1,2022-10-30
2022,Mexico City Grand Prix,31,OCO,Alpine,10.0,10,8.0,0,0,0,1,2022-10-30
2022,Mexico City Grand Prix,4,NOR,McLaren,8.0,8,9.0,0,0,0,1,2022-10-30
2022,Mexico City Grand Prix,77,BOT,Alfa Romeo,6.0,6,10.0,0,0,0,1,2022-10-30
2022,Mexico City Grand Prix,10,GAS,AlphaTauri,14.0,14,11.0,0,0,0,0,2022-10-30
2022,Mexico City Grand Prix,23,ALB,Williams,17.0,19,12.0,0,0,0,0,2022-10-30
2022,Mexico City Grand Prix,24,ZHO,Alfa Romeo,12.0,12,13.0,0,0,0,0,2022-10-30
2022,Mexico City Grand Prix,5,VET,Aston Martin,16.0,17,14.0,0,0,0,0,2022-10-30
2022,Mexico City Grand Prix,18,STR,Aston Martin,20.0,18,15.0,0,0,0,0,2022-10-30
2022,Mexico City Grand Prix,47,MSC,Haas F1 Team,15.0,16,16.0,0,0,0,0,2022-10-30
2022,Mexico City Grand Prix,20,MAG,Haas F1 Team,19.0,15,17.0,0,0,0,0,2022-10-30
2022,Mexico City Grand Prix,6,LAT,Williams,18.0,20,18.0,0,0,0,0,2022-10-30
2022,Mexico City Grand Prix,14,ALO,Alpine,9.0,9,19.0,0,0,0,0,2022-10-30
2022,Mexico City Grand Prix,22,TSU,AlphaTauri,13.0,13,20.0,0,0,0,0,2022-10-30
2022,São Paulo Grand Prix,63,RUS,Mercedes,1.0,3,1.0,1,1,1,1,2022-11-13
2022,São Paulo Grand Prix,44,HAM,Mercedes,2.0,8,2.0,1,1,1,1,2022-11-13
2022,São Paulo Grand Prix,55,SAI,Ferrari,7.0,5,3.0,1,1,1,1,2022-11-13
2022,São Paulo Grand Prix,16,LEC,Ferrari,5.0,10,4.0,1,0,1,1,2022-11-13
2022,São Paulo Grand Prix,14,ALO,Alpine,17.0,7,5.0,1,0,1,1,2022-11-13
2022,São Paulo Grand Prix,1,VER,Red Bull Racing,3.0,2,6.0,1,0,0,1,2022-11-13
2022,São Paulo Grand Prix,11,PER,Red Bull Racing,4.0,9,7.0,1,0,0,1,2022-11-13
2022,São Paulo Grand Prix,31,OCO,Alpine,16.0,6,8.0,1,0,0,1,2022-11-13
2022,São Paulo Grand Prix,77,BOT,Alfa Romeo,14.0,18,9.0,1,0,0,1,2022-11-13
2022,São Paulo Grand Prix,18,STR,Aston Martin,15.0,15,10.0,1,0,0,1,2022-11-13
2022,São Paulo Grand Prix,5,VET,Aston Martin,9.0,13,11.0,1,0,0,0,2022-11-13
2022,São Paulo Grand Prix,24,ZHO,Alfa Romeo,13.0,17,12.0,1,0,0,0,2022-11-13
2022,São Paulo Grand Prix,47,MSC,Haas F1 Team,12.0,20,13.0,1,0,0,0,2022-11-13
2022,São Paulo Grand Prix,10,GAS,AlphaTauri,10.0,12,14.0,1,0,0,0,2022-11-13
2022,São Paulo Grand Prix,23,ALB,Williams,19.0,11,15.0,1,0,0,0,2022-11-13
2022,São Paulo Grand Prix,6,LAT,Williams,18.0,16,16.0,1,0,0,0,2022-11-13
2022,São Paulo Grand Prix,22,TSU,AlphaTauri,0.0,19,17.0,0,0,0,0,2022-11-13
2022,São Paulo Grand Prix,4,NOR,McLaren,6.0,4,18.0,0,0,0,0,2022-11-13
2022,São Paulo Grand Prix,20,MAG,Haas F1 Team,8.0,1,19.0,0,0,0,0,2022-11-13
2022,São Paulo Grand Prix,3,RIC,McLaren,11.0,14,20.0,0,0,0,0,2022-11-13
2022,Abu Dhabi Grand Prix,1,VER,Red Bull Racing,1.0,1,1.0,1,1,1,1,2022-11-20
2022,Abu Dhabi Grand Prix,16,LEC,Ferrari,3.0,3,2.0,1,1,1,1,2022-11-20
2022,Abu Dhabi Grand Prix,11,PER,Red Bull Racing,2.0,2,3.0,1,1,1,1,2022-11-20
2022,Abu Dhabi Grand Prix,55,SAI,Ferrari,4.0,4,4.0,1,0,1,1,2022-11-20
2022,Abu Dhabi Grand Prix,63,RUS,Mercedes,6.0,6,5.0,1,0,1,1,2022-11-20
2022,Abu Dhabi Grand Prix,4,NOR,McLaren,7.0,7,6.0,1,0,0,1,2022-11-20
2022,Abu Dhabi Grand Prix,31,OCO,Alpine,8.0,8,7.0,1,0,0,1,2022-11-20
2022,Abu Dhabi Grand Prix,18,STR,Aston Martin,14.0,14,8.0,1,0,0,1,2022-11-20
2022,Abu Dhabi Grand Prix,3,RIC,McLaren,13.0,10,9.0,1,0,0,1,2022-11-20
2022,Abu Dhabi Grand Prix,5,VET,Aston Martin,9.0,9,10.0,1,0,0,1,2022-11-20
2022,Abu Dhabi Grand Prix,22,TSU,AlphaTauri,11.0,12,11.0,1,0,0,0,2022-11-20
2022,Abu Dhabi Grand Prix,24,ZHO,Alfa Romeo,15.0,15,12.0,0,0,0,0,2022-11-20
2022,Abu Dhabi Grand Prix,23,ALB,Williams,19.0,19,13.0,0,0,0,0,2022-11-20
2022,Abu Dhabi Grand Prix,10,GAS,AlphaTauri,17.0,17,14.0,0,0,0,0,2022-11-20
2022,Abu Dhabi Grand Prix,77,BOT,Alfa Romeo,18.0,18,15.0,0,0,0,0,2022-11-20
2022,Abu Dhabi Grand Prix,47,MSC,Haas F1 Team,12.0,13,16.0,0,0,0,0,2022-11-20
2022,Abu Dhabi Grand Prix,20,MAG,Haas F1 Team,16.0,16,17.0,0,0,0,0,2022-11-20
2022,Abu Dhabi Grand Prix,44,HAM,Mercedes,5.0,5,18.0,0,0,0,0,2022-11-20
2022,Abu Dhabi Grand Prix,6,LAT,Williams,20.0,20,19.0,0,0,0,0,2022-11-20
2022,Abu Dhabi Grand Prix,14,ALO,Alpine,10.0,11,20.0,0,0,0,0,2022-11-20
