Year,EventName,DriverNumber,Abbreviation,TeamName,GridPos,QualiPos,FinishPos,DidFinish,Top3,Top5,Top10,EventDate
2019,Austrian Grand Prix,3,RIC,Renault,12,14.0,12,0,0,0,0,2019-06-30
2019,Austrian Grand Prix,27,HUL,Renault,15,12.0,13,0,0,0,0,2019-06-30
2019,Austrian Grand Prix,18,STR,Racing Point,14,17.0,14,0,0,0,0,2019-06-30
2019,Austrian Grand Prix,23,ALB,Toro Rosso,18,13.0,15,0,0,0,0,2019-06-30
2019,Austrian Grand Prix,8,GRO,Haas F1 Team,11,11.0,16,0,0,0,0,2019-06-30
2019,Austrian Grand Prix,26,KVY,Toro Rosso,16,18.0,17,0,0,0,0,2019-06-30
2019,Austrian Grand Prix,63,RUS,Williams,0,19.0,18,0,0,0,0,2019-06-30
2019,Austrian Grand Prix,20,MAG,Haas F1 Team,10,5.0,19,0,0,0,0,2019-06-30
2019,Austrian Grand Prix,88,KUB,Williams,17,20.0,20,0,0,0,0,2019-06-30
2019,British Grand Prix,44,HAM,Mercedes,2,2.0,1,1,1,1,1,2019-07-14
2019,British Grand Prix,77,BOT,Mercedes,1,1.0,2,1,1,1,1,2019-07-14
2019,British Grand Prix,16,LEC,Ferrari,3,3.0,3,1,1,1,1,2019-07-14
2019,British Grand Prix,10,GAS,Red Bull Racing,5,5.0,4,1,0,1,1,2019-07-14
2019,British Grand Prix,33,VER,Red Bull Racing,4,4.0,5,1,0,1,1,2019-07-14
2019,British Grand Prix,55,SAI,McLaren,13,13.0,6,1,0,0,1,2019-07-14
2019,British Grand Prix,3,RIC,Renault,7,7.0,7,1,0,0,1,2019-07-14
2019,British Grand Prix,7,RAI,Alfa Romeo Racing,12,12.0,8,1,0,0,1,2019-07-14
2019,British Grand Prix,26,KVY,Toro Rosso,17,17.0,9,1,0,0,1,2019-07-14
2019,British Grand Prix,27,HUL,Renault,10,10.0,10,1,0,0,1,2019-07-14
2019,British Grand Prix,4,NOR,McLaren,8,8.0,11,1,0,0,0,2019-07-14
2019,British Grand Prix,23,ALB,Toro Rosso,9,9.0,12,1,0,0,0,2019-07-14
2019,British Grand Prix,18,STR,Racing Point,18,18.0,13,1,0,0,0,2019-07-14
2019,British Grand Prix,63,RUS,Williams,19,19.0,14,0,0,0,0,2019-07-14
2019,British Grand Prix,88,KUB,Williams,20,20.0,15,0,0,0,0,2019-07-14
2019,British Grand Prix,5,VET,Ferrari,6,6.0,16,0,0,0,0,2019-07-14
2019,British Grand Prix,11,PER,Racing Point,15,15.0,17,0,0,0,0,2019-07-14
2019,British Grand Prix,99,GIO,Alfa Romeo Racing,11,11.0,18,0,0,0,0,2019-07-14
2019,British Grand Prix,8,GRO,Haas F1 Team,14,14.0,19,0,0,0,0,2019-07-14
2019,British Grand Prix,20,MAG,Haas F1 Team,16,16.0,20,0,0,0,0,2019-07-14
2019,German Grand Prix,33,VER,Red Bull Racing,2,2.0,1,1,1,1,1,2019-07-28
2019,German Grand Prix,5,VET,Ferrari,20,20.0,2,1,1,1,1,2019-07-28
2019,German Grand Prix,26,KVY,Toro Rosso,14,14.0,3,1,1,1,1,2019-07-28
2019,German Grand Prix,18,STR,Racing Point,15,15.0,4,1,0,1,1,2019-07-28
2019,German Grand Prix,55,SAI,McLaren,7,7.0,5,1,0,1,1,2019-07-28
2019,German Grand Prix,23,ALB,Toro Rosso,16,17.0,6,1,0,0,1,2019-07-28
2019,German Grand Prix,8,GRO,Haas F1 Team,6,6.0,7,1,0,0,1,2019-07-28
2019,German Grand Prix,20,MAG,Haas F1 Team,12,12.0,8,1,0,0,1,2019-07-28
2019,German Grand Prix,44,HAM,Mercedes,1,1.0,9,1,0,0,1,2019-07-28
2019,German Grand Prix,88,KUB,Williams,18,19.0,10,1,0,0,1,2019-07-28
2019,German Grand Prix,63,RUS,Williams,17,18.0,11,1,0,0,0,2019-07-28
2019,German Grand Prix,7,RAI,Alfa Romeo Racing,5,5.0,12,1,0,0,0,2019-07-28
2019,German Grand Prix,99,GIO,Alfa Romeo Racing,11,11.0,13,1,0,0,0,2019-07-28
2019,German Grand Prix,10,GAS,Red Bull Racing,4,4.0,14,0,0,0,0,2019-07-28
2019,German Grand Prix,77,BOT,Mercedes,3,3.0,15,0,0,0,0,2019-07-28
2019,German Grand Prix,27,HUL,Renault,9,9.0,16,0,0,0,0,2019-07-28
2019,German Grand Prix,16,LEC,Ferrari,10,10.0,17,0,0,0,0,2019-07-28
2019,German Grand Prix,4,NOR,McLaren,19,16.0,18,0,0,0,0,2019-07-28
2019,German Grand Prix,3,RIC,Renault,13,13.0,19,0,0,0,0,2019-07-28
2019,German Grand Prix,11,PER,Racing Point,8,8.0,20,0,0,0,0,2019-07-28
2019,Hungarian Grand Prix,44,HAM,Mercedes,3,3.0,1,1,1,1,1,2019-08-04
2019,Hungarian Grand Prix,33,VER,Red Bull Racing,1,1.0,2,1,1,1,1,2019-08-04
2019,Hungarian Grand Prix,5,VET,Ferrari,5,5.0,3,1,1,1,1,2019-08-04
2019,Hungarian Grand Prix,16,LEC,Ferrari,4,4.0,4,1,0,1,1,2019-08-04
2019,Hungarian Grand Prix,55,SAI,McLaren,8,8.0,5,0,0,1,1,2019-08-04
2019,Hungarian Grand Prix,10,GAS,Red Bull Racing,6,6.0,6,0,0,0,1,2019-08-04
2019,Hungarian Grand Prix,7,RAI,Alfa Romeo Racing,10,10.0,7,0,0,0,1,2019-08-04
2019,Hungarian Grand Prix,77,BOT,Mercedes,2,2.0,8,0,0,0,1,2019-08-04
2019,Hungarian Grand Prix,4,NOR,McLaren,7,7.0,9,0,0,0,1,2019-08-04
2019,Hungarian Grand Prix,23,ALB,Toro Rosso,12,12.0,10,0,0,0,1,2019-08-04
2019,Hungarian Grand Prix,11,PER,Racing Point,16,17.0,11,0,0,0,0,2019-08-04
2019,Hungarian Grand Prix,27,HUL,Renault,11,11.0,12,0,0,0,0,2019-08-04
2019,Hungarian Grand Prix,20,MAG,Haas F1 Team,14,15.0,13,0,0,0,0,2019-08-04
2019,Hungarian Grand Prix,3,RIC,Renault,20,18.0,14,0,0,0,0,2019-08-04
2019,Hungarian Grand Prix,26,KVY,Toro Rosso,13,13.0,15,0,0,0,0,2019-08-04
2019,Hungarian Grand Prix,63,RUS,Williams,15,16.0,16,0,0,0,0,2019-08-04
2019,Hungarian Grand Prix,18,STR,Racing Point,18,19.0,17,0,0,0,0,2019-08-04
2019,Hungarian Grand Prix,99,GIO,Alfa Romeo Racing,17,14.0,18,0,0,0,0,2019-08-04
2019,Hungarian Grand Prix,88,KUB,Williams,19,20.0,19,0,0,0,0,2019-08-04
2019,Hungarian Grand Prix,8,GRO,Haas F1 Team,9,9.0,20,0,0,0,0,2019-08-04
2019,Belgian Grand Prix,16,LEC,Ferrari,1,1.0,1,1,1,1,1,2019-09-01
2019,Belgian Grand Prix,44,HAM,Mercedes,3,3.0,2,1,1,1,1,2019-09-01
2019,Belgian Grand Prix,77,BOT,Mercedes,4,4.0,3,1,1,1,1,2019-09-01
2019,Belgian Grand Prix,5,VET,Ferrari,2,2.0,4,1,0,1,1,2019-09-01
2019,Belgian Grand Prix,23,ALB,Red Bull Racing,17,14.0,5,1,0,1,1,2019-09-01
2019,Belgian Grand Prix,11,PER,Racing Point,7,9.0,6,1,0,0,1,2019-09-01
2019,Belgian Grand Prix,26,KVY,Toro Rosso,19,18.0,7,1,0,0,1,2019-09-01
2019,Belgian Grand Prix,27,HUL,Renault,12,7.0,8,1,0,0,1,2019-09-01
2019,Belgian Grand Prix,10,GAS,Toro Rosso,13,16.0,9,1,0,0,1,2019-09-01
2019,Belgian Grand Prix,18,STR,Racing Point,16,13.0,10,1,0,0,1,2019-09-01
2019,Belgian Grand Prix,4,NOR,McLaren,11,12.0,11,0,0,0,0,2019-09-01
2019,Belgian Grand Prix,20,MAG,Haas F1 Team,8,10.0,12,0,0,0,0,2019-09-01
2019,Belgian Grand Prix,8,GRO,Haas F1 Team,9,11.0,13,0,0,0,0,2019-09-01
2019,Belgian Grand Prix,3,RIC,Renault,10,6.0,14,0,0,0,0,2019-09-01
2019,Belgian Grand Prix,63,RUS,Williams,14,19.0,15,0,0,0,0,2019-09-01
2019,Belgian Grand Prix,7,RAI,Alfa Romeo Racing,6,8.0,16,0,0,0,0,2019-09-01
2019,Belgian Grand Prix,88,KUB,Williams,0,20.0,17,0,0,0,0,2019-09-01
2019,Belgian Grand Prix,99,GIO,Alfa Romeo Racing,18,15.0,18,0,0,0,0,2019-09-01
2019,Belgian Grand Prix,55,SAI,McLaren,15,17.0,19,0,0,0,0,2019-09-01
2019,Belgian Grand Prix,33,VER,Red Bull Racing,5,5.0,20,0,0,0,0,2019-09-01
2019,Italian Grand Prix,16,LEC,Ferrari,1,1.0,1,1,1,1,1,2019-09-08
2019,Italian Grand Prix,77,BOT,Mercedes,3,3.0,2,1,1,1,1,2019-09-08
2019,Italian Grand Prix,44,HAM,Mercedes,2,2.0,3,1,1,1,1,2019-09-08
2019,Italian Grand Prix,3,RIC,Renault,5,5.0,4,1,0,1,1,2019-09-08
2019,Italian Grand Prix,27,HUL,Renault,6,6.0,5,1,0,1,1,2019-09-08
2019,Italian Grand Prix,23,ALB,Red Bull Racing,8,8.0,6,1,0,0,1,2019-09-08
2019,Italian Grand Prix,11,PER,Racing Point,18,17.0,7,1,0,0,1,2019-09-08
2019,Italian Grand Prix,33,VER,Red Bull Racing,19,20.0,8,1,0,0,1,2019-09-08
2019,Italian Grand Prix,99,GIO,Alfa Romeo Racing,10,11.0,9,0,0,0,1,2019-09-08
2019,Italian Grand Prix,4,NOR,McLaren,16,14.0,10,0,0,0,1,2019-09-08
2019,Italian Grand Prix,10,GAS,Toro Rosso,17,15.0,11,0,0,0,0,2019-09-08
2019,Italian Grand Prix,18,STR,Racing Point,9,9.0,12,0,0,0,0,2019-09-08
2019,Italian Grand Prix,5,VET,Ferrari,4,4.0,13,0,0,0,0,2019-09-08
2019,Italian Grand Prix,63,RUS,Williams,14,18.0,14,0,0,0,0,2019-09-08
2019,Italian Grand Prix,7,RAI,Alfa Romeo Racing,0,10.0,15,0,0,0,0,2019-09-08
2019,Italian Grand Prix,8,GRO,Haas F1 Team,13,16.0,16,0,0,0,0,2019-09-08
2019,Italian Grand Prix,88,KUB,Williams,15,19.0,17,0,0,0,0,2019-09-08
2019,Italian Grand Prix,20,MAG,Haas F1 Team,11,12.0,18,0,0,0,0,2019-09-08
2019,Italian Grand Prix,26,KVY,Toro Rosso,12,13.0,19,0,0,0,0,2019-09-08
2019,Italian Grand Prix,55,SAI,McLaren,7,7.0,20,0,0,0,0,2019-09-08
2019,Singapore Grand Prix,5,VET,Ferrari,3,3.0,1,1,1,1,1,2019-09-22
